internal_id,annotator,policy,Paris Agreement,Green New Deal,Executive action,Emergency declaration,(De)regulation and laws,Renewable energy,Emission reduction,Oil and gas industry,Other climate policy
1420,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1422,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1422,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1423,18,"['Green New Deal', 'Executive action', 'Oil and gas industry']",0,1,1,0,0,0,0,1,0
1423,17,"['Green New Deal', 'Executive action']",0,1,1,0,0,0,0,0,0
1424,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1424,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1426,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1426,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1427,18,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1427,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1430,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1430,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1431,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1431,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1432,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1432,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1433,18,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,0,1,0,1,1
1433,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,0,1,0,1,1
1434,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1434,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1435,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1435,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1440,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1440,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1442,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1442,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1443,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1443,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1444,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1444,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1446,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1446,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1460,18,['Executive action'],0,0,1,0,0,0,0,0,0
1460,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1461,18,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
1461,17,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
1462,18,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,1,1,0,0,1,0,1,0
1462,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,1,1,0,0,1,0,1,0
1463,18,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1463,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1464,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1464,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1466,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1466,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1467,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1467,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1468,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1468,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1469,18,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1469,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1470,18,"['Paris Agreement', 'Executive action', '(De)regulation and laws']",1,0,1,0,1,0,0,0,0
1470,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws']",1,0,1,0,1,0,0,0,0
1474,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1474,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1475,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1475,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1476,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1476,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1477,18,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1477,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1483,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1483,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1484,18,"['Emission reduction', 'Other climate policy']",0,0,0,0,0,0,1,0,1
1484,17,['Emission reduction'],0,0,0,0,0,0,1,0,0
1487,18,['Green New Deal'],0,1,0,0,0,0,0,0,0
1487,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
1490,18,['Executive action'],0,0,1,0,0,0,0,0,0
1490,17,['Executive action'],0,0,1,0,0,0,0,0,0
1494,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1494,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1502,18,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1502,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1517,18,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
1517,17,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
1520,18,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1520,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1521,18,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1521,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1522,18,['Renewable energy'],0,0,0,0,0,1,0,0,0
1522,17,['Renewable energy'],0,0,0,0,0,1,0,0,0
1523,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1523,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1524,18,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1524,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1525,18,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1525,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1530,18,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1530,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1535,18,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1535,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1537,18,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1537,17,"['Renewable energy', 'Oil and gas industry']",0,0,0,0,0,1,0,1,0
1538,18,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
1538,17,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
1540,18,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1540,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1543,18,['Green New Deal'],0,1,0,0,0,0,0,0,0
1543,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
1544,18,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1544,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1547,18,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1547,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1549,18,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1549,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1558,18,[],0,0,0,0,0,0,0,0,0
1558,17,[],0,0,0,0,0,0,0,0,0
1559,18,"['Paris Agreement', 'Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,0,0,0,1,1,1,0
1559,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,1,0,0,1,1,1,0
1560,18,"['Green New Deal', 'Emission reduction']",0,1,0,0,0,0,1,0,0
1560,17,"['Green New Deal', 'Renewable energy']",0,1,0,0,0,1,0,0,0
1561,18,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1561,17,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1563,18,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1563,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1564,18,"['(De)regulation and laws', 'Oil and gas industry']",0,0,0,0,1,0,0,1,0
1564,17,"['(De)regulation and laws', 'Oil and gas industry']",0,0,0,0,1,0,0,1,0
1568,18,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",0,1,1,0,1,1,0,1,1
1568,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",0,1,1,0,0,1,0,1,1
1569,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1569,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1572,18,[],0,0,0,0,0,0,0,0,0
1572,17,[],0,0,0,0,0,0,0,0,0
1573,18,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,1,1,0,1,0
1573,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,1,1,0,1,0
1576,18,['Green New Deal'],0,1,0,0,0,0,0,0,0
1576,17,"['Green New Deal', 'Oil and gas industry']",0,1,0,0,0,0,0,1,0
1578,18,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",1,0,1,0,1,1,1,0,0
1578,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
1584,16,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1584,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1586,16,"['Green New Deal', 'Oil and gas industry']",0,1,0,0,0,0,0,1,0
1586,17,"['Green New Deal', 'Oil and gas industry']",0,1,0,0,0,0,0,1,0
1587,16,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1587,17,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1591,16,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1591,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1593,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1593,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1595,16,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1595,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1598,16,['Green New Deal'],0,1,0,0,0,0,0,0,0
1598,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
1599,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1599,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1601,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1601,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1606,16,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1606,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1610,16,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,1,1,0,1,0
1610,17,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,1,1,0,1,0
1611,16,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1611,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1614,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1614,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1615,16,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1615,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1616,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1616,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1617,16,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1617,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1618,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1618,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1619,16,"['Executive action', 'Emergency declaration', 'Renewable energy', 'Oil and gas industry']",0,0,1,1,0,1,0,1,0
1619,17,"['Executive action', 'Emergency declaration', 'Renewable energy', 'Oil and gas industry']",0,0,1,1,0,1,0,1,0
1620,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1620,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1621,16,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1621,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1623,18,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy']",1,0,1,0,1,1,0,0,0
1623,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy']",1,0,1,0,1,1,0,0,0
1625,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1625,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1626,18,"['Green New Deal', 'Executive action', 'Emergency declaration']",0,1,1,1,0,0,0,0,0
1626,17,"['Green New Deal', 'Executive action', 'Emergency declaration']",0,1,1,1,0,0,0,0,0
1627,18,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1627,17,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1637,18,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1637,17,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1638,18,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1638,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1639,18,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1639,17,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1640,18,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1640,17,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1642,18,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
1642,17,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
1644,18,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1644,17,"['Green New Deal', '(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,1,1,0,1,0
1646,18,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1646,17,"['Green New Deal', 'Renewable energy', 'Oil and gas industry']",0,1,0,0,0,1,0,1,0
1648,18,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1648,17,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1649,18,['Emission reduction'],0,0,0,0,0,0,1,0,0
1649,17,['Emission reduction'],0,0,0,0,0,0,1,0,0
1651,18,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1651,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1653,18,"['Executive action', '(De)regulation and laws', 'Emission reduction']",0,0,1,0,1,0,1,0,0
1653,17,"['Executive action', '(De)regulation and laws', 'Renewable energy']",0,0,1,0,1,1,0,0,0
1655,18,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1655,17,"['Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,1,1,1,0
1656,18,"['Green New Deal', 'Executive action', 'Renewable energy']",0,1,1,0,0,1,0,0,0
1656,17,"['Green New Deal', 'Executive action', 'Renewable energy']",0,1,1,0,0,1,0,0,0
1657,18,"['Renewable energy', 'Oil and gas industry']",0,0,0,0,0,1,0,1,0
1657,17,"['Renewable energy', 'Oil and gas industry']",0,0,0,0,0,1,0,1,0
1659,18,['Executive action'],0,0,1,0,0,0,0,0,0
1659,17,['Executive action'],0,0,1,0,0,0,0,0,0
1661,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1661,17,['Executive action'],0,0,1,0,0,0,0,0,0
1674,3,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1674,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1676,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1676,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1684,3,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1684,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1690,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1690,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1693,3,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1693,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1696,3,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1696,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1697,3,"['Paris Agreement', 'Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,0,0,0,1,1,1,0
1697,17,"['Paris Agreement', 'Green New Deal', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,0,0,0,1,1,1,0
1698,3,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1698,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Oil and gas industry']",1,1,1,0,0,0,0,1,0
1699,3,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1699,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1704,3,"['(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,1,0,1,1,0
1704,17,"['(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,1,0,1,1,0
1706,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1706,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1707,3,"['Green New Deal', 'Emission reduction']",0,1,0,0,0,0,1,0,0
1707,17,"['Green New Deal', 'Emission reduction']",0,1,0,0,0,0,1,0,0
1708,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1708,17,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1709,3,['Executive action'],0,0,1,0,0,0,0,0,0
1709,17,['Executive action'],0,0,1,0,0,0,0,0,0
1710,3,"['(De)regulation and laws', 'Other climate policy']",0,0,0,0,1,0,0,0,1
1710,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1712,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
1712,17,"['Executive action', '(De)regulation and laws']",0,0,1,0,1,0,0,0,0
1715,3,['Executive action'],0,0,1,0,0,0,0,0,0
1715,17,['Executive action'],0,0,1,0,0,0,0,0,0
1716,3,[],0,0,0,0,0,0,0,0,0
1716,17,[],0,0,0,0,0,0,0,0,0
1719,3,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,0,1,1,0
1719,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,0,1,1,0
1720,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1720,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1721,3,['Emission reduction'],0,0,0,0,0,0,1,0,0
1721,17,['Emission reduction'],0,0,0,0,0,0,1,0,0
1726,3,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1726,17,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1730,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1730,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1731,3,"['Emission reduction', 'Other climate policy']",0,0,0,0,0,0,1,0,1
1731,17,"['Emission reduction', 'Other climate policy']",0,0,0,0,0,0,1,0,1
1735,3,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1735,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
1737,3,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1737,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1740,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1740,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1742,3,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
1742,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1743,3,['Executive action'],0,0,1,0,0,0,0,0,0
1743,17,['Executive action'],0,0,1,0,0,0,0,0,0
1747,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1747,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1750,3,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1750,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",0,1,1,0,0,1,0,1,0
1755,3,"['Paris Agreement', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,0,0,0,1,1,1,0
1755,17,"['Paris Agreement', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,0,0,0,1,1,1,0
1756,3,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
1756,17,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
1757,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
1757,17,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
1759,3,"['Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,0,1,1,1,0
1759,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,0,1,1,1,0
1760,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,1,1,1,1
1760,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,1,1,1,1
1761,3,"['Executive action', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,1,1,1
1761,17,"['Executive action', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,1,1,1
1762,3,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
1762,17,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
