,internal_id,media_outlet,climate_change,attitude,policy
3115,1750,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3116,1753,Fox,Neutral,Neutral,Does not mention
3117,1753,Fox,Neutral,Neutral,Does not mention
3118,1754,CBS,Acknowledges,Expresses climate concern,Does not mention
3119,1754,CBS,Acknowledges,Expresses climate concern,Does not mention
3120,1755,CNN,Acknowledges,Expresses climate concern,Supports
3121,1755,CNN,Acknowledges,Expresses climate concern,Supports
3122,1756,PBS,Acknowledges,Expresses climate concern,Supports
3123,1756,PBS,Acknowledges,Expresses climate concern,Supports
3124,1757,MSNBC,Acknowledges,Expresses climate concern,Supports
3125,1757,MSNBC,Acknowledges,Expresses climate concern,Supports
3126,1759,Fox,Neutral,Neutral,Opposes
3127,1759,Fox,Neutral,Neutral,Opposes
3128,1760,MSNBC,Acknowledges,Expresses climate concern,Supports
3129,1760,MSNBC,Acknowledges,Expresses climate concern,Supports
3130,1761,CNN,Acknowledges,Expresses climate concern,Supports
3131,1761,CNN,Acknowledges,Expresses climate concern,Supports
3132,1762,CNN,Neutral,Neutral,Neutral
3133,1762,CNN,Neutral,Neutral,Neutral
3134,1763,CNN,Acknowledges,Expresses climate concern,Supports
3135,1763,CNN,Acknowledges,Expresses climate concern,Supports
3136,1764,Fox,Acknowledges,Neutral,Opposes
3137,1764,Fox,Acknowledges,Neutral,Opposes
3138,1765,MSNBC,Acknowledges,Expresses climate concern,Neutral
3139,1765,MSNBC,Acknowledges,Expresses climate concern,Debate
3140,1766,CNN,Acknowledges,Expresses climate concern,Does not mention
3141,1766,CNN,Acknowledges,Expresses climate concern,Does not mention
3142,1768,Fox,Neutral,Neutral,Neutral
3143,1768,Fox,Neutral,Neutral,Neutral
3144,1769,Fox,Neutral,Neutral,Does not mention
3145,1769,Fox,Neutral,Neutral,Does not mention
3146,1770,Fox,Neutral,Neutral,Opposes
3147,1770,Fox,Neutral,Neutral,Opposes
3148,1771,Fox,Neutral,Neutral,Opposes
3149,1771,Fox,Neutral,Neutral,Opposes
3150,1772,CNN,Neutral,Expresses climate concern,Does not mention
3151,1772,CNN,Neutral,Expresses climate concern,Does not mention
3152,1773,CNN,Neutral,Neutral,Neutral
3153,1773,CNN,Neutral,Neutral,Neutral
3154,1774,MSNBC,Neutral,Expresses climate concern,Supports
3155,1776,CNN,Acknowledges,Expresses climate concern,Does not mention
3156,1776,CNN,Acknowledges,Expresses climate concern,Does not mention
3157,1777,CNN,Acknowledges,Expresses climate concern,Does not mention
3158,1777,CNN,Acknowledges,Expresses climate concern,Does not mention
3159,1779,CNN,Acknowledges,Neutral,Neutral
3160,1779,CNN,Neutral,Neutral,Neutral
3161,1780,CNN,Neutral,Neutral,Neutral
3162,1780,CNN,Neutral,Neutral,Neutral
3163,1781,Fox,Neutral,Expresses opposition to climate concern,Opposes
3164,1781,Fox,Neutral,Expresses opposition to climate concern,Opposes
3165,1783,Fox,Denies,Expresses opposition to climate concern,Does not mention
3166,1783,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3167,1784,CNN,Acknowledges,Expresses climate concern,Supports
3168,1784,CNN,Acknowledges,Expresses climate concern,Neutral
3169,1785,CNN,Acknowledges,Expresses climate concern,Neutral
3170,1785,CNN,Acknowledges,Expresses climate concern,Neutral
3171,1786,ABC,Acknowledges,Expresses climate concern,Does not mention
3172,1786,ABC,Acknowledges,Expresses climate concern,Does not mention
3173,1787,CNN,Acknowledges,Neutral,Does not mention
3174,1787,CNN,Neutral,Neutral,Does not mention
3175,1788,CNN,Neutral,Neutral,Does not mention
3176,1788,CNN,Neutral,Neutral,Does not mention
3177,1789,CBS,Acknowledges,Expresses climate concern,Does not mention
3178,1789,CBS,Acknowledges,Expresses climate concern,Does not mention
3179,1790,CNN,Acknowledges,Neutral,Does not mention
3180,1790,CNN,Acknowledges,Neutral,Neutral
3181,1791,Fox,Acknowledges,Neutral,Does not mention
3182,1791,Fox,Neutral,Neutral,Does not mention
3183,1793,CNN,Neutral,Neutral,Neutral
3184,1793,CNN,Neutral,Neutral,Neutral
3185,1794,MSNBC,Acknowledges,Expresses climate concern,Supports
3186,1794,MSNBC,Acknowledges,Expresses climate concern,Supports
3187,1795,CNN,Acknowledges,Neutral,Does not mention
3188,1795,CNN,Acknowledges,Neutral,Neutral
3189,1797,CBS,Acknowledges,Neutral,Does not mention
3190,1797,CBS,Neutral,Neutral,Does not mention
3191,1798,MSNBC,Acknowledges,Expresses climate concern,Supports
3192,1798,MSNBC,Acknowledges,Expresses climate concern,Supports
3193,1799,MSNBC,Acknowledges,Expresses climate concern,Supports
3194,1799,MSNBC,Acknowledges,Expresses climate concern,Supports
3195,1800,MSNBC,Neutral,Neutral,Does not mention
3196,1800,MSNBC,Neutral,Neutral,Does not mention
3197,1801,CNN,Neutral,Neutral,Does not mention
3198,1801,CNN,Neutral,Neutral,Does not mention
3199,1802,Fox,Neutral,Neutral,Opposes
3200,1802,Fox,Neutral,Neutral,Opposes
3201,1803,CNN,Neutral,Neutral,Does not mention
3202,1803,CNN,Neutral,Neutral,Does not mention
3203,1804,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3204,1805,CNN,Acknowledges,Expresses climate concern,Does not mention
3205,1805,CNN,Acknowledges,Expresses climate concern,Does not mention
3206,1806,MSNBC,Neutral,Expresses climate concern,Does not mention
3207,1806,MSNBC,Neutral,Expresses climate concern,Does not mention
3208,1807,CNN,Neutral,Neutral,Does not mention
3209,1807,CNN,Neutral,Neutral,Does not mention
3210,1808,Fox,Neutral,Expresses climate concern,Does not mention
3211,1808,Fox,Neutral,Expresses climate concern,Does not mention
3212,1809,CNN,Neutral,Expresses climate concern,Does not mention
3213,1809,CNN,Neutral,Expresses climate concern,Does not mention
3214,1810,CNN,Neutral,Neutral,Does not mention
3215,1810,CNN,Neutral,Neutral,Does not mention
3216,1811,CNN,Neutral,Neutral,Does not mention
3217,1811,CNN,Neutral,Neutral,Does not mention
3218,1812,CNN,Neutral,Neutral,Does not mention
3219,1812,CNN,Neutral,Neutral,Does not mention
3220,1813,CNN,Neutral,Neutral,Does not mention
3221,1813,CNN,Neutral,Neutral,Does not mention
3222,1814,MSNBC,Neutral,Neutral,Does not mention
3223,1814,MSNBC,Neutral,Neutral,Does not mention
3224,1815,MSNBC,Neutral,Expresses climate concern,Does not mention
3225,1815,MSNBC,Neutral,Expresses climate concern,Does not mention
3226,1817,MSNBC,Neutral,Neutral,Does not mention
3227,1817,MSNBC,Neutral,Neutral,Does not mention
3228,1818,CNN,Neutral,Neutral,Does not mention
3229,1818,CNN,Neutral,Neutral,Does not mention
3230,1819,MSNBC,Neutral,Expresses climate concern,Does not mention
3231,1819,MSNBC,Neutral,Expresses climate concern,Does not mention
3232,1820,MSNBC,Neutral,Expresses climate concern,Does not mention
3233,1820,MSNBC,Neutral,Expresses climate concern,Does not mention
3234,1822,CNN,Neutral,Neutral,Does not mention
3235,1822,CNN,Neutral,Neutral,Does not mention
3236,1823,ABC,Neutral,Neutral,Does not mention
3237,1823,ABC,Neutral,Neutral,Does not mention
3238,1824,CNN,Acknowledges,Expresses climate concern,Supports
3239,1824,CNN,Acknowledges,Expresses climate concern,Supports
3240,1825,CBS,Acknowledges,Neutral,Debate
3241,1825,CBS,Neutral,Neutral,Neutral
3242,1826,MSNBC,Neutral,Neutral,Neutral
3243,1826,MSNBC,Neutral,Neutral,Neutral
3244,1827,MSNBC,Acknowledges,Expresses climate concern,Does not mention
3245,1827,MSNBC,Acknowledges,Expresses climate concern,Supports
3246,1828,CNN,Neutral,Neutral,Does not mention
3247,1828,CNN,Neutral,Neutral,Does not mention
3248,1829,CNN,Neutral,Neutral,Does not mention
3249,1829,CNN,Neutral,Neutral,Does not mention
3250,1830,CBS,Acknowledges,Expresses climate concern,Does not mention
3251,1830,CBS,Acknowledges,Expresses climate concern,Does not mention
3252,1831,CNN,Acknowledges,Expresses climate concern,Supports
3253,1831,CNN,Acknowledges,Expresses climate concern,Neutral
3254,1832,CNN,Acknowledges,Expresses climate concern,Does not mention
3255,1832,CNN,Acknowledges,Expresses climate concern,Does not mention
3256,1833,MSNBC,Neutral,Neutral,Does not mention
3257,1833,MSNBC,Neutral,Neutral,Does not mention
3258,1834,ABC,Neutral,Expresses climate concern,Does not mention
3259,1834,ABC,Acknowledges,Expresses climate concern,Does not mention
3260,1835,MSNBC,Neutral,Expresses climate concern,Does not mention
3261,1835,MSNBC,Neutral,Expresses climate concern,Does not mention
3262,1836,CNN,Acknowledges,Expresses climate concern,Supports
3263,1836,CNN,Acknowledges,Expresses climate concern,Supports
3264,1837,MSNBC,Acknowledges,Expresses climate concern,Does not mention
3265,1837,MSNBC,Acknowledges,Expresses climate concern,Does not mention
3266,1840,Fox,Acknowledges,Expresses climate concern,Does not mention
3267,1840,Fox,Neutral,Neutral,Does not mention
3268,1841,CNN,Acknowledges,Expresses climate concern,Supports
3269,1841,CNN,Acknowledges,Expresses climate concern,Supports
3270,1842,CNN,Neutral,Expresses climate concern,Does not mention
3271,1842,CNN,Neutral,Expresses climate concern,Does not mention
3272,1843,CNN,Neutral,Neutral,Neutral
3273,1843,CNN,Neutral,Neutral,Neutral
3274,1844,Fox,Neutral,Neutral,Does not mention
3275,1844,Fox,Neutral,Neutral,Does not mention
3276,1845,CNN,Neutral,Neutral,Does not mention
3277,1845,CNN,Neutral,Neutral,Does not mention
3278,1846,NBC,Acknowledges,Expresses climate concern,Does not mention
3279,1846,NBC,Neutral,Neutral,Does not mention
3280,1847,CNN,Acknowledges,Expresses climate concern,Supports
3281,1847,CNN,Acknowledges,Expresses climate concern,Supports
3282,1848,ABC,Neutral,Expresses climate concern,Does not mention
3283,1848,ABC,Neutral,Expresses climate concern,Does not mention
3284,1849,Fox,Neutral,Neutral,Does not mention
3285,1849,Fox,Neutral,Neutral,Does not mention
3286,1850,CNN,Acknowledges,Expresses climate concern,Neutral
3287,1850,CNN,Acknowledges,Expresses climate concern,Neutral
3288,1851,CNN,Acknowledges,Expresses climate concern,Supports
3289,1851,CNN,Acknowledges,Expresses climate concern,Supports
3290,1852,CNN,Acknowledges,Neutral,Does not mention
3291,1852,CNN,Acknowledges,Neutral,Does not mention
3292,1853,CNN,Neutral,Neutral,Does not mention
3293,1853,CNN,Neutral,Neutral,Does not mention
3294,1855,CNN,Neutral,Neutral,Does not mention
3295,1855,CNN,Neutral,Neutral,Does not mention
3296,1856,CNN,Neutral,Neutral,Does not mention
3297,1856,CNN,Neutral,Neutral,Does not mention
3298,1857,CNN,Acknowledges,Expresses climate concern,Does not mention
3299,1857,CNN,Acknowledges,Expresses climate concern,Does not mention
3300,1858,MSNBC,Acknowledges,Expresses climate concern,Supports
3301,1858,MSNBC,Acknowledges,Expresses climate concern,Supports
3302,1859,CNN,Neutral,Neutral,Does not mention
3303,1859,CNN,Neutral,Neutral,Does not mention
3304,1862,CNN,Neutral,Neutral,Does not mention
3305,1862,CNN,Neutral,Neutral,Does not mention
3306,1863,PBS,Neutral,Neutral,Does not mention
3307,1863,PBS,Neutral,Neutral,Does not mention
3308,1864,CNN,Neutral,Expresses climate concern,Does not mention
3309,1864,CNN,Neutral,Expresses climate concern,Does not mention
3310,1865,CNN,Neutral,Neutral,Does not mention
3311,1865,CNN,Neutral,Neutral,Does not mention
3312,1866,CNN,Neutral,Neutral,Does not mention
3313,1866,CNN,Neutral,Neutral,Does not mention
3314,1867,CNN,Neutral,Expresses climate concern,Does not mention
3315,1867,CNN,Neutral,Expresses climate concern,Does not mention
3316,1868,CBS,Neutral,Expresses climate concern,Does not mention
3317,1868,CBS,Neutral,Expresses climate concern,Does not mention
3318,1869,MSNBC,Neutral,Expresses climate concern,Does not mention
3319,1869,MSNBC,Neutral,Neutral,Does not mention
3320,1870,Fox,Acknowledges,Neutral,Opposes
3321,1870,Fox,Acknowledges,Neutral,Opposes
3322,1871,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3323,1871,Fox,Neutral,Expresses opposition to climate concern,Opposes
3324,1872,PBS,Acknowledges,Expresses climate concern,Supports
3325,1872,PBS,Neutral,Expresses climate concern,Supports
3326,1873,CNN,Neutral,Neutral,Does not mention
3327,1873,CNN,Neutral,Neutral,Does not mention
3328,1874,CNN,Acknowledges,Expresses climate concern,Does not mention
3329,1874,CNN,Acknowledges,Expresses climate concern,Does not mention
3330,1875,MSNBC,Neutral,Neutral,Does not mention
3331,1875,MSNBC,Neutral,Neutral,Does not mention
3332,1876,CNN,Neutral,Neutral,Does not mention
3333,1876,CNN,Neutral,Neutral,Does not mention
3334,1877,Fox,Acknowledges,Neutral,Does not mention
3335,1877,Fox,Acknowledges,Neutral,Does not mention
3336,1878,Fox,Neutral,Neutral,Does not mention
3337,1878,Fox,Neutral,Neutral,Does not mention
3338,1879,MSNBC,Neutral,Expresses climate concern,Does not mention
3339,1879,MSNBC,Neutral,Expresses climate concern,Does not mention
3340,1880,PBS,Neutral,Neutral,Does not mention
3341,1880,PBS,Neutral,Neutral,Does not mention
3342,1881,CNN,Neutral,Neutral,Does not mention
3343,1881,CNN,Neutral,Neutral,Does not mention
3344,1883,Fox,Acknowledges,Neutral,Opposes
3345,1883,Fox,Neutral,Neutral,Opposes
3346,1885,MSNBC,Acknowledges,Neutral,Does not mention
3347,1885,MSNBC,Neutral,Neutral,Does not mention
3348,1886,CBS,Acknowledges,Expresses climate concern,Does not mention
3349,1886,CBS,Acknowledges,Expresses climate concern,Supports
3350,1887,MSNBC,Neutral,Neutral,Does not mention
3351,1887,MSNBC,Neutral,Neutral,Does not mention
3352,1888,MSNBC,Neutral,Neutral,Does not mention
3353,1888,MSNBC,Neutral,Neutral,Does not mention
3354,1889,CNN,Neutral,Neutral,Does not mention
3355,1889,CNN,Neutral,Neutral,Does not mention
3356,1890,Fox,Neutral,Neutral,Neutral
3357,1890,Fox,Neutral,Neutral,Does not mention
3358,1891,CNN,Neutral,Neutral,Does not mention
3359,1891,CNN,Neutral,Neutral,Does not mention
3360,1892,MSNBC,Neutral,Expresses climate concern,Supports
3361,1892,MSNBC,Neutral,Expresses climate concern,Supports
3362,1893,MSNBC,Acknowledges,Expresses climate concern,Supports
3363,1893,MSNBC,Acknowledges,Expresses climate concern,Supports
3364,1894,ABC,Acknowledges,Expresses climate concern,Does not mention
3365,1894,ABC,Neutral,Neutral,Does not mention
3366,1895,CNN,Acknowledges,Expresses climate concern,Does not mention
3367,1895,CNN,Acknowledges,Expresses climate concern,Does not mention
3368,1896,CNN,Neutral,Neutral,Neutral
3369,1897,ABC,Neutral,Expresses climate concern,Does not mention
3370,1897,ABC,Neutral,Expresses climate concern,Does not mention
3371,1898,NBC,Neutral,Neutral,Does not mention
3372,1898,NBC,Neutral,Neutral,Does not mention
3373,1899,CNN,Neutral,Neutral,Does not mention
3374,1899,CNN,Neutral,Neutral,Does not mention
3375,1900,Fox,Acknowledges,Neutral,Does not mention
3376,1900,Fox,Acknowledges,Neutral,Does not mention
3377,1901,CNN,Neutral,Neutral,Neutral
3378,1901,CNN,Neutral,Neutral,Neutral
3379,1902,CNN,Neutral,Neutral,Does not mention
3380,1902,CNN,Neutral,Neutral,Does not mention
3381,1903,MSNBC,Neutral,Expresses climate concern,Does not mention
3382,1903,MSNBC,Neutral,Neutral,Does not mention
3383,1904,Fox,Neutral,Neutral,Does not mention
3384,1904,Fox,Neutral,Neutral,Does not mention
3385,1906,MSNBC,Neutral,Neutral,Does not mention
3386,1906,MSNBC,Neutral,Neutral,Does not mention
3387,1907,CNN,Acknowledges,Neutral,Does not mention
3388,1907,CNN,Neutral,Neutral,Does not mention
3389,1908,CNN,Neutral,Neutral,Does not mention
3390,1908,CNN,Neutral,Neutral,Does not mention
3391,1909,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3392,1909,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3393,1910,CBS,Neutral,Neutral,Does not mention
3394,1910,CBS,Neutral,Neutral,Does not mention
3395,1911,CNN,Neutral,Neutral,Does not mention
3396,1911,CNN,Neutral,Neutral,Does not mention
3397,1912,MSNBC,Neutral,Neutral,Does not mention
3398,1912,MSNBC,Neutral,Neutral,Does not mention
3399,1914,CNN,Acknowledges,Expresses climate concern,Does not mention
3400,1914,CNN,Neutral,Neutral,Does not mention
3401,1915,CNN,Acknowledges,Neutral,Does not mention
3402,1915,CNN,Acknowledges,Neutral,Does not mention
3403,1916,CNN,Acknowledges,Expresses climate concern,Does not mention
3404,1916,CNN,Neutral,Neutral,Does not mention
3405,1917,CNN,Neutral,Neutral,Does not mention
3406,1917,CNN,Neutral,Neutral,Does not mention
3407,1918,ABC,Acknowledges,Expresses climate concern,Does not mention
3408,1918,ABC,Acknowledges,Expresses climate concern,Does not mention
3409,1919,CNN,Neutral,Neutral,Does not mention
3410,1919,CNN,Neutral,Neutral,Does not mention
3411,1920,CNN,Neutral,Neutral,Does not mention
3412,1920,CNN,Neutral,Neutral,Does not mention
3413,1922,CNN,Neutral,Neutral,Does not mention
3414,1922,CNN,Neutral,Neutral,Does not mention
3415,1923,Fox,Neutral,Expresses opposition to climate concern,Opposes
3416,1923,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3417,1924,CNN,Acknowledges,Expresses climate concern,Supports
3418,1924,CNN,Neutral,Expresses climate concern,Supports
3419,1925,CNN,Neutral,Neutral,Does not mention
3420,1926,CNN,Neutral,Neutral,Does not mention
3421,1926,CNN,Neutral,Neutral,Does not mention
3422,1927,Fox,Neutral,Neutral,Does not mention
3423,1927,Fox,Neutral,Neutral,Does not mention
3424,1929,CBS,Neutral,Neutral,Does not mention
3425,1929,CBS,Neutral,Neutral,Does not mention
3426,1930,MSNBC,Neutral,Neutral,Does not mention
3427,1930,MSNBC,Neutral,Neutral,Does not mention
3428,1931,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3429,1931,Fox,Neutral,Neutral,Does not mention
3430,1932,CNN,Neutral,Neutral,Neutral
3431,1932,CNN,Neutral,Neutral,Does not mention
3432,1933,CNN,Neutral,Neutral,Does not mention
3433,1933,CNN,Neutral,Neutral,Does not mention
3434,1934,Fox,Neutral,Neutral,Does not mention
3435,1934,Fox,Acknowledges,Neutral,Does not mention
3436,1935,CNN,Neutral,Neutral,Does not mention
3437,1935,CNN,Neutral,Neutral,Does not mention
3438,1936,CNN,Acknowledges,Expresses climate concern,Does not mention
3439,1936,CNN,Acknowledges,Expresses climate concern,Does not mention
3440,1937,MSNBC,Acknowledges,Expresses climate concern,Supports
3441,1937,MSNBC,Acknowledges,Expresses climate concern,Supports
3442,1938,CNN,Neutral,Neutral,Neutral
3443,1938,CNN,Neutral,Neutral,Neutral
3444,1939,CNN,Acknowledges,Expresses climate concern,Does not mention
3445,1939,CNN,Acknowledges,Expresses climate concern,Does not mention
3446,1940,CNN,Neutral,Expresses opposition to climate concern,Does not mention
3447,1940,CNN,Neutral,Neutral,Does not mention
3448,1941,CNN,Neutral,Expresses climate concern,Does not mention
3449,1941,CNN,Neutral,Neutral,Does not mention
3450,1942,CNN,Acknowledges,Expresses climate concern,Debate
3451,1942,CNN,Acknowledges,Expresses climate concern,Debate
3452,1943,MSNBC,Neutral,Neutral,Does not mention
3453,1943,MSNBC,Neutral,Neutral,Does not mention
3454,1944,MSNBC,Neutral,Neutral,Does not mention
3455,1944,MSNBC,Neutral,Expresses climate concern,Does not mention
3456,1945,Fox,Neutral,Neutral,Does not mention
3457,1945,Fox,Neutral,Neutral,Does not mention
3458,1946,CNN,Acknowledges,Expresses climate concern,Supports
3459,1946,CNN,Acknowledges,Expresses climate concern,Supports
3460,1947,CNN,Neutral,Expresses climate concern,Does not mention
3461,1947,CNN,Neutral,Expresses climate concern,Does not mention
3462,1948,CNN,Neutral,Expresses climate concern,Does not mention
3463,1948,CNN,Neutral,Expresses climate concern,Does not mention
3464,1949,CNN,Acknowledges,Expresses opposition to climate concern,Does not mention
3465,1949,CNN,Acknowledges,Expresses opposition to climate concern,Does not mention
3466,1950,Fox,Acknowledges,Expresses opposition to climate concern,Does not mention
3467,1950,Fox,Acknowledges,Expresses opposition to climate concern,Does not mention
3468,1952,Fox,Neutral,Neutral,Does not mention
3469,1952,Fox,Neutral,Neutral,Opposes
3470,1953,Fox,Neutral,Neutral,Does not mention
3471,1953,Fox,Neutral,Neutral,Opposes
3472,1954,MSNBC,Neutral,Neutral,Does not mention
3473,1954,MSNBC,Neutral,Neutral,Does not mention
3474,1955,ABC,Neutral,Neutral,Does not mention
3475,1955,ABC,Neutral,Neutral,Does not mention
3476,1956,CNN,Neutral,Neutral,Does not mention
3477,1956,CNN,Neutral,Expresses climate concern,Does not mention
3478,1957,CNN,Acknowledges,Expresses climate concern,Supports
3479,1957,CNN,Acknowledges,Expresses climate concern,Supports
3480,1958,ABC,Neutral,Neutral,Does not mention
3481,1958,ABC,Neutral,Neutral,Does not mention
3482,1959,ABC,Neutral,Neutral,Does not mention
3483,1959,ABC,Neutral,Neutral,Does not mention
3484,1960,Fox,Acknowledges,Neutral,Neutral
3485,1960,Fox,Acknowledges,Neutral,Neutral
3486,1961,CNN,Neutral,Neutral,Does not mention
3487,1961,CNN,Neutral,Neutral,Does not mention
3488,1962,Fox,Neutral,Neutral,Does not mention
3489,1962,Fox,Neutral,Neutral,Does not mention
3490,1963,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3491,1963,Fox,Neutral,Expresses climate concern,Does not mention
3492,1965,CNN,Acknowledges,Expresses climate concern,Supports
3493,1965,CNN,Acknowledges,Expresses climate concern,Supports
3494,1966,CBS,Acknowledges,Expresses climate concern,Does not mention
3495,1966,CBS,Acknowledges,Expresses climate concern,Does not mention
3496,1968,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3497,1968,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3498,1969,CNN,Acknowledges,Expresses climate concern,Supports
3499,1969,CNN,Acknowledges,Expresses climate concern,Supports
3500,1970,Fox,Neutral,Expresses opposition to climate concern,Opposes
3501,1970,Fox,Neutral,Expresses opposition to climate concern,Opposes
3502,1971,CNN,Acknowledges,Expresses climate concern,Supports
3503,1971,CNN,Acknowledges,Expresses climate concern,Supports
3504,1972,CBS,Acknowledges,Expresses climate concern,Supports
3505,1972,CBS,Acknowledges,Expresses climate concern,Supports
3506,1973,CNN,Acknowledges,Expresses climate concern,Supports
3507,1973,CNN,Acknowledges,Expresses climate concern,Supports
3508,1974,CNN,Acknowledges,Expresses climate concern,Supports
3509,1974,CNN,Acknowledges,Expresses climate concern,Supports
3510,1975,NBC,Acknowledges,Expresses climate concern,Does not mention
3511,1975,NBC,Acknowledges,Expresses climate concern,Does not mention
3512,1976,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3513,1976,Fox,Acknowledges,Expresses climate concern,Does not mention
3514,1977,CNN,Neutral,Neutral,Does not mention
3515,1977,CNN,Neutral,Neutral,Does not mention
3516,1978,CNN,Acknowledges,Expresses climate concern,Supports
3517,1978,CNN,Acknowledges,Expresses climate concern,Supports
3518,1979,CNN,Acknowledges,Expresses climate concern,Supports
3519,1979,CNN,Acknowledges,Expresses climate concern,Supports
3520,1980,CNN,Acknowledges,Expresses climate concern,Supports
3521,1980,CNN,Acknowledges,Expresses climate concern,Supports
3522,1981,CBS,Acknowledges,Expresses climate concern,Supports
3523,1981,CBS,Acknowledges,Expresses climate concern,Supports
3524,1983,CBS,Neutral,Neutral,Does not mention
3525,1983,CBS,Neutral,Neutral,Does not mention
3526,1984,CNN,Acknowledges,Expresses climate concern,Supports
3527,1984,CNN,Acknowledges,Expresses climate concern,Supports
3528,1985,MSNBC,Acknowledges,Expresses climate concern,Supports
3529,1985,MSNBC,Acknowledges,Expresses climate concern,Supports
3530,1986,CNN,Acknowledges,Expresses climate concern,Supports
3531,1986,CNN,Acknowledges,Expresses climate concern,Supports
3532,1987,CNN,Acknowledges,Expresses climate concern,Supports
3533,1987,CNN,Acknowledges,Expresses climate concern,Supports
3534,1988,CBS,Acknowledges,Expresses climate concern,Does not mention
3535,1988,CBS,Acknowledges,Expresses climate concern,Does not mention
3536,1990,CBS,Acknowledges,Expresses climate concern,Does not mention
3537,1991,CNN,Neutral,Neutral,Does not mention
3538,1991,CNN,Neutral,Expresses opposition to climate concern,Opposes
3539,1992,CNN,Acknowledges,Expresses climate concern,Supports
3540,1992,CNN,Acknowledges,Expresses climate concern,Supports
3541,1993,CBS,Acknowledges,Expresses climate concern,Does not mention
3542,1993,CBS,Acknowledges,Expresses climate concern,Does not mention
3543,1994,CNN,Acknowledges,Expresses climate concern,Supports
3544,1994,CNN,Neutral,Expresses climate concern,Supports
3545,1996,CNN,Acknowledges,Neutral,Does not mention
3546,1996,CNN,Acknowledges,Neutral,Does not mention
3547,1997,CNN,Acknowledges,Expresses climate concern,Supports
3548,1997,CNN,Acknowledges,Expresses climate concern,Supports
3549,1998,Fox,Neutral,Neutral,Does not mention
3550,1998,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3551,1999,CNN,Neutral,Neutral,Does not mention
3552,1999,CNN,Neutral,Neutral,Neutral
3553,2000,Fox,Neutral,Neutral,Debate
3554,2000,Fox,Neutral,Neutral,Debate
3555,2001,CNN,Acknowledges,Expresses climate concern,Supports
3556,2001,CNN,Acknowledges,Expresses climate concern,Supports
3557,2002,CNN,Acknowledges,Expresses climate concern,Supports
3558,2002,CNN,Acknowledges,Expresses climate concern,Supports
3559,2003,Fox,Acknowledges,Expresses climate concern,Supports
3560,2003,Fox,Acknowledges,Expresses climate concern,Supports
3561,2004,MSNBC,Acknowledges,Expresses climate concern,Supports
3562,2004,MSNBC,Acknowledges,Expresses climate concern,Supports
3563,2005,CNN,Acknowledges,Expresses climate concern,Supports
3564,2005,CNN,Acknowledges,Expresses climate concern,Supports
3565,2006,CNN,Acknowledges,Expresses climate concern,Supports
3566,2006,CNN,Acknowledges,Expresses climate concern,Supports
3567,2007,Fox,Neutral,Expresses opposition to climate concern,Opposes
3568,2007,Fox,Neutral,Expresses opposition to climate concern,Opposes
3569,2008,PBS,Acknowledges,Expresses climate concern,Does not mention
3570,2008,PBS,Acknowledges,Expresses climate concern,Does not mention
3571,2009,MSNBC,Neutral,Neutral,Supports
3572,2009,MSNBC,Neutral,Neutral,Supports
3573,2011,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3574,2011,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3575,2013,MSNBC,Acknowledges,Neutral,Neutral
3576,2013,MSNBC,Acknowledges,Neutral,Neutral
3577,2014,Fox,Neutral,Neutral,Does not mention
3578,2014,Fox,Neutral,Neutral,Does not mention
3579,2015,Fox,Neutral,Expresses opposition to climate concern,Opposes
3580,2015,Fox,Neutral,Expresses opposition to climate concern,Opposes
3581,2016,CBS,Neutral,Neutral,Opposes
3582,2016,CBS,Neutral,Neutral,Opposes
3583,2018,PBS,Acknowledges,Neutral,Supports
3584,2018,PBS,Acknowledges,Neutral,Supports
3585,2019,MSNBC,Acknowledges,Neutral,Supports
3586,2019,MSNBC,Acknowledges,Neutral,Supports
3587,2020,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3588,2020,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3589,2022,CNN,Acknowledges,Expresses climate concern,Supports
3590,2022,CNN,Acknowledges,Expresses climate concern,Supports
3591,2023,CNN,Acknowledges,Expresses climate concern,Supports
3592,2023,CNN,Acknowledges,Expresses climate concern,Supports
3593,2024,CNN,Neutral,Neutral,Does not mention
3594,2024,CNN,Neutral,Neutral,Does not mention
3595,2025,CNN,Neutral,Neutral,Does not mention
3596,2025,CNN,Neutral,Neutral,Does not mention
3597,2026,MSNBC,Neutral,Neutral,Does not mention
3598,2026,MSNBC,Neutral,Neutral,Does not mention
3599,2028,CBS,Neutral,Neutral,Does not mention
